"Date","Close"
"2000-09",254.758361816406
"2000-10",258.518646240234
"2000-11",256.756011962891
"2000-12",146.298049926758
"2001-01",181.550582885742
"2001-02",169.799743652344
"2001-03",141.010162353516
"2001-04",143.242813110352
"2001-05",146.88557434082
"2001-06",141.245178222656
"2001-07",107.637756347656
"2001-08",109.165367126465
"2001-09",99.1771469116211
"2001-10",107.050216674805
"2001-11",106.93270111084
"2001-12",102.702392578125
"2002-01",105.757621765137
"2002-02",113.160659790039
"2002-03",127.731704711914
"2002-04",117.508476257324
"2002-05",109.870414733887
"2002-06",94.5943145751953
"2002-07",80.7283172607422
"2002-08",79.7882537841797
"2002-09",56.9916076660156
"2002-10",78.0256271362305
"2002-11",79.90576171875
"2002-12",63.6895904541016
"2003-01",64.7471618652344
"2003-02",66.3922882080078
"2003-03",71.7976684570312
"2003-04",82.2559204101562
"2003-05",91.0690689086914
"2003-06",69.0949783325195
"2003-07",72.7377471923828
"2003-08",71.32763671875
"2003-09",65.6872329711914
"2003-10",71.7976684570312
"2003-11",63.4545783996582
"2003-12",65.8047485351562
"2004-01",63.8071022033691
"2004-02",63.2195510864258
"2004-03",64.394645690918
"2004-04",65.2172012329102
"2004-05",69.3299942016602
"2004-06",66.1572723388672
"2004-07",63.3370704650879
"2004-08",63.9245986938477
"2004-09",65.2172012329102
"2004-10",64.6296615600586
"2004-11",64.6296615600586
"2004-12",60.5168609619141
"2005-01",64.2771224975586
"2005-02",79.3182144165039
"2005-03",75.9104690551758
"2005-04",75.4404296875
"2005-05",76.9680480957031
"2005-06",65.8047485351562
"2005-07",66.9798355102539
"2005-08",65.6872329711914
"2005-09",70.8576126098633
"2005-10",69.3299942016602
"2005-11",72.5027236938477
"2005-12",69.0949783325195
"2006-01",70.5050811767578
"2006-02",68.3899307250977
"2006-03",76.8505325317383
"2006-04",70.9751129150391
"2006-05",72.5027236938477
"2006-06",67.5673675537109
"2006-07",71.6801681518555
"2006-08",68.6249389648438
"2006-09",68.9774703979492
"2006-10",67.3323516845703
"2006-11",66.274772644043
"2006-12",65.5697250366211
"2007-01",73.6778030395508
"2007-02",80.493293762207
"2007-03",79.90576171875
"2007-04",74.6178741455078
"2007-05",81.1983489990234
"2007-06",82.0209121704102
"2007-07",97.2970123291016
"2007-08",85.8986968994141
"2007-09",89.6589584350586
"2007-10",95.0643539428711
"2007-11",81.3158645629883
"2007-12",71.7976684570312
"2008-01",55.9340286254883
"2008-02",51.9387435913086
"2008-03",54.406421661377
"2008-04",62.3969955444336
"2008-05",57.5791511535645
"2008-06",53.3488426208496
"2008-07",44.7707252502441
"2008-08",63.1020431518555
"2008-09",51.5862159729004
"2008-10",45.7107925415039
"2008-11",44.0656776428223
"2008-12",39.3653411865234
"2009-01",43.4781341552734
"2009-02",39.0128135681152
"2009-03",35.1350288391113
"2009-04",46.6508598327637
"2009-05",51.8212356567383
"2009-06",59.459285736084
"2009-07",35.7225723266602
"2009-08",39.3065795898438
"2009-09",56.7565879821777
"2009-10",47.3559112548828
"2009-11",47.7671890258789
"2009-12",45.2407608032227
"2010-01",50.4111328125
"2010-02",45.4757766723633
"2010-03",46.1808280944824
"2010-04",44.6532173156738
"2010-05",38.7190399169922
"2010-06",37.602710723877
"2010-07",39.4828453063965
"2010-08",37.4264488220215
"2010-09",37.4851989746094
"2010-10",37.8377265930176
"2010-11",28.7895755767822
"2010-12",32.4910926818848
"2011-01",32.9023742675781
"2011-02",36.2513618469238
"2011-03",32.667350769043
"2011-04",33.0786361694336
"2011-05",30.6697082519531
"2011-06",26.7919311523438
"2011-07",25.0293025970459
"2011-08",19.7414226531982
"2011-09",18.0963039398193
"2011-10",19.5651588439941
"2011-11",18.1550579071045
"2011-12",20.2114543914795
"2012-01",20.5639801025391
"2012-02",21.6215572357178
"2012-03",18.9188632965088
"2012-04",17.3912544250488
"2012-05",13.043438911438
"2012-06",15.0998373031616
"2012-07",14.5122947692871
"2012-08",16.8624649047852
"2012-09",17.0974826812744
"2012-10",15.5111179351807
"2012-11",14.5122947692871
"2012-12",14.2772789001465
"2013-01",15.9223976135254
"2013-02",15.6873798370361
"2013-03",15.0410833358765
"2013-04",18.0375499725342
"2013-05",20.5639801025391
"2013-06",21.6803112030029
"2013-07",27.1444568634033
"2013-08",25.9106178283691
"2013-09",30.7284641265869
"2013-10",29.9646587371826
"2013-11",28.6720657348633
"2013-12",27.1444568634033
"2014-01",31.6097755432129
"2014-02",33.4311561584473
"2014-03",31.3160037994385
"2014-04",31.9035511016846
"2014-05",32.9023742675781
"2014-06",34.6649971008301
"2014-07",33.7836837768555
"2014-08",32.8436164855957
"2014-09",33.4899139404297
"2014-10",30.610954284668
"2014-11",31.8447952270508
"2014-12",31.3747596740723
"2015-01",35.4875564575195
"2015-02",41.3042221069336
"2015-03",47.5321769714355
"2015-04",48.5897483825684
"2015-05",45.5932807922363
"2015-06",43.1843643188477
"2015-07",47.1208992004395
"2015-08",41.0104522705078
"2015-09",39.5415992736816
"2015-10",47.5321769714355
"2015-11",40.6579322814941
"2015-12",29.4946250915527
"2016-01",27.3207168579102
"2016-02",26.5569133758545
"2016-03",30.375940322876
"2016-04",32.3148307800293
"2016-05",29.3183612823486
"2016-06",25.0880565643311
"2016-07",27.0269470214844
"2016-08",34.1949653625488
"2016-09",33.2548942565918
"2016-10",28.9658355712891
"2016-11",27.6144886016846
"2016-12",31.8447952270508
"2017-01",35.370044708252
"2017-02",31.9035511016846
"2017-03",35.017520904541
"2017-04",41.3629837036133
"2017-05",48.060962677002
"2017-06",46.2395820617676
"2017-07",45.2407608032227
"2017-08",44.6532173156738
"2017-09",38.660285949707
"2017-10",38.5427742004395
"2017-11",28.1432781219482
"2017-12",29.1420993804932
"2018-01",20.3054637908936
"2018-02",20.1056976318359
"2018-03",19.3653964996338
"2018-04",19.0598735809326
"2018-05",16.8977184295654
"2018-06",17.9082908630371
"2018-07",18.2373142242432
"2018-08",19.5181560516357
"2018-09",17.8847885131836
"2018-10",12.679162979126
"2018-11",12.6439113616943
"2018-12",12.8084230422974
"2019-01",15.1938447952271
"2019-02",17.1797370910645
"2019-03",17.3324966430664
"2019-04",24.7707843780518
"2019-05",28.2490367889404
"2019-06",21.1985263824463
"2019-07",18.4253273010254
"2019-08",23.6662063598633
"2019-09",21.4217948913574
"2019-10",22.408863067627
"2019-11",26.086877822876
"2019-12",41.9505233764648
"2020-01",48.6250038146973
"2020-02",46.2043304443359
"2020-03",51.1866874694824
"2020-04",64.042121887207
"2020-05",72.5614776611328
"2020-06",90.4595794677734
"2020-07",87.6348342895508
"2020-08",83.9444274902344
"2020-09",106.283676147461
"2020-10",113.270851135254
"2020-11",95.1632537841797
"2020-12",69.8716812133789
"2021-01",103.331352233887
"2021-02",107.858253479004
"2021-03",97.3774948120117
"2021-04",94.0985412597656
"2021-05",76.1504821777344
"2021-06",75.1401596069336
"2021-07",71.3564071655273
"2021-08",72.2874908447266
"2021-09",73.7732543945312
"2021-10",66.5029067993164
"2021-11",56.756275177002
"2021-12",56.4789352416992
"2022-01",55.2110824584961
"2022-02",54.0026550292969
"2022-03",67.7707595825195
"2022-04",72.2874908447266
"2022-05",71.6139450073242
"2022-06",66.6613922119141
"2022-07",60.1199989318848
"2022-08",58.0400009155273
"2022-09",54.3600006103516
"2022-10",60.6199989318848
"2022-11",68.6399993896484
"2022-12",64.3000030517578
"2023-01",60.5200004577637
"2023-02",55.6199989318848
